# in Mpc/h Units 
# D1 = 0.425202 
# k P N P(z=0)
62.4688 0.0256459 58056 0.14185
62.7616 0.0252505 57750 0.139663
63.0554 0.0251843 60380 0.139296
63.3541 0.0250798 60390 0.138718
63.652 0.0248817 61608 0.137623
63.9512 0.0244905 61362 0.135459
64.251 0.0244079 63752 0.135002
64.554 0.0242134 63528 0.133926
64.8554 0.0242023 64050 0.133865
65.1549 0.0238867 64784 0.132119
65.4649 0.0237854 68814 0.131559
65.7741 0.02347 66156 0.129814
66.081 0.0233666 68718 0.129243
66.3899 0.0232368 69104 0.128524
66.7047 0.0226833 71682 0.125463
67.0183 0.022749 70512 0.125827
67.3306 0.0226016 72278 0.125011
67.6483 0.0224326 74532 0.124077
67.9687 0.0222884 74454 0.123279
68.2871 0.0221372 75540 0.122442
68.6079 0.0218589 76526 0.120903
68.9314 0.0215877 78648 0.119403
69.2548 0.0214794 77370 0.118804
69.5723 0.0213191 78272 0.117918
69.8997 0.0212053 82710 0.117288
70.2314 0.020995 82146 0.116125
70.5609 0.0206992 83712 0.114489
70.8938 0.0204725 84710 0.113235
71.2273 0.0202991 86172 0.112276
71.5624 0.0200283 86406 0.110778
71.8964 0.0199727 88244 0.110471
72.2353 0.0197127 89670 0.109033
72.5741 0.0194804 90792 0.107748
72.9184 0.0192097 93194 0.106251
73.2605 0.0191232 92352 0.105772
73.6035 0.018972 94914 0.104936
73.9481 0.0187567 95504 0.103745
74.2951 0.0184843 97230 0.102238
74.6441 0.0185084 98802 0.102371
74.9957 0.0183142 100952 0.101297
75.3469 0.0179083 99990 0.0990522
75.6983 0.0179142 103356 0.0990848
76.0565 0.0177116 105014 0.0979641
76.4149 0.017459 106548 0.0965673
76.7736 0.0174288 106302 0.0964002
77.1306 0.0173081 108002 0.0957325
77.4926 0.0171191 111696 0.0946872
77.8598 0.0169698 112158 0.0938612
78.2245 0.0167705 113300 0.092759
78.5923 0.0165248 115302 0.0914002
78.9616 0.0163093 117396 0.0902082
79.3312 0.0162667 117158 0.0899724
79.7042 0.0162069 121470 0.089642
80.0776 0.01602 120660 0.088608
80.4553 0.0159151 125030 0.0880277
80.8343 0.0157954 125388 0.0873659
81.2158 0.0155615 128094 0.0860719
81.5959 0.0153659 127058 0.0849898
81.9781 0.0153723 132336 0.0850256
82.3648 0.015192 132006 0.0840285
82.7505 0.0150989 134162 0.0835132
83.14 0.0150356 137760 0.0831633
83.5324 0.014886 137802 0.0823357
83.9214 0.0147986 139016 0.0818523
84.3171 0.0146762 144354 0.0811754
84.7141 0.0145096 142814 0.0802538
85.1084 0.0144556 145932 0.0799551
85.5081 0.0144003 148206 0.0796495
85.9091 0.0142482 150566 0.0788077
86.3128 0.0140214 152820 0.0775534
86.7194 0.0139655 155142 0.0772444
87.127 0.0137994 157220 0.0763257
87.5368 0.0137271 159198 0.0759256
87.9473 0.0135652 160994 0.0750301
88.3606 0.0135313 164544 0.0748427
88.7753 0.0133434 165282 0.0738032
89.1919 0.013284 168350 0.0734749
89.6109 0.0130891 171660 0.072397
90.0336 0.0129796 173622 0.0717913
90.4563 0.0128622 175034 0.071142
90.8805 0.0127436 178512 0.0704857
91.3051 0.012614 178646 0.0697688
91.7348 0.0125602 185466 0.0694714
92.1672 0.0124314 185382 0.068759
92.5992 0.0123375 188252 0.0682396
93.0354 0.0122546 192126 0.067781
93.473 0.0121869 193562 0.067407
93.9107 0.0120653 196176 0.0667342
94.3526 0.0120481 200130 0.0666388
94.7959 0.0118732 201326 0.0656719
95.2394 0.0118053 204972 0.0652963
95.6874 0.0117168 208406 0.0648064
96.1345 0.011604 208362 0.0641828
96.5874 0.0115102 217662 0.0636636
97.0451 0.0112836 217124 0.0624104
97.4982 0.0112432 217446 0.0621872
97.9556 0.0110921 224690 0.0613512
98.4147 0.0110726 224058 0.0612437
98.8771 0.0109872 231848 0.0607714
99.3453 0.0108455 233994 0.0599874
99.8112 0.0107124 234198 0.0592513
100.278 0.0106131 239708 0.0587018
100.751 0.0105334 243630 0.058261
101.226 0.0104314 247010 0.057697
101.699 0.0103336 246414 0.0571559
102.174 0.0102359 253772 0.0566156
102.654 0.0101797 256902 0.0563046
103.137 0.0100704 261066 0.0557005
103.624 0.0099781 265958 0.0551897
104.11 0.00979239 265098 0.0541625
104.596 0.00968524 271424 0.0535699
105.088 0.00959214 276858 0.0530549
105.585 0.00954684 281186 0.0528044
106.082 0.00943944 282918 0.0522104
106.577 0.00930466 285146 0.0514648
107.077 0.00929515 293280 0.0514123
107.581 0.00917545 294602 0.0507502
108.087 0.00910892 301278 0.0503822
108.595 0.00894296 302954 0.0494642
109.104 0.00890399 307674 0.0492487
109.614 0.00887006 310560 0.049061
110.13 0.00878439 320834 0.0485872
110.65 0.00871439 321582 0.0482
111.17 0.00863818 325226 0.0477785
111.691 0.00854423 331422 0.0472589
112.216 0.00844917 335066 0.0467331
112.744 0.00840609 341340 0.0464948
113.272 0.00832958 342038 0.0460716
113.803 0.00824468 351354 0.045602
114.339 0.00814483 355478 0.0450498
114.877 0.00812289 360066 0.0449284
115.416 0.00802895 364634 0.0444088
115.957 0.00797673 369072 0.04412
116.503 0.00789552 377642 0.0436708
117.053 0.00786086 382074 0.0434791
117.602 0.00774255 384014 0.0428247
118.154 0.00768347 393066 0.0424979
118.707 0.00762517 393950 0.0421755
119.264 0.00753959 404154 0.0417021
119.826 0.00743646 409178 0.0411317
120.388 0.00739947 413334 0.0409271
120.954 0.00734884 421196 0.040647
121.521 0.00728413 422658 0.0402891
122.091 0.007216 434990 0.0399123
122.666 0.00717779 437442 0.039701
123.241 0.00711653 443066 0.0393621
123.82 0.00708953 452150 0.0392128
124.401 0.0070206 455538 0.0388315
124.985 0.00695756 463382 0.0384829
125.571 0.00688091 468666 0.0380589
126.162 0.00682312 479642 0.0377392
126.756 0.00675748 482814 0.0373762
127.35 0.00669148 489386 0.0370111
127.948 0.00660368 498642 0.0365255
128.55 0.0065568 503450 0.0362662
129.154 0.00650266 512838 0.0359667
129.761 0.00645892 517586 0.0357248
130.369 0.00639677 524372 0.0353811
130.98 0.00633989 534270 0.0350664
131.596 0.00628252 540386 0.0347491
132.215 0.00625283 550938 0.0345849
132.836 0.0062065 554270 0.0343287
133.459 0.00612466 564978 0.033876
134.087 0.00609498 574370 0.0337119
134.718 0.00603014 579614 0.0333532
135.35 0.00596264 587778 0.0329799
135.985 0.00594502 596978 0.0328824
136.624 0.00587387 606570 0.0324889
137.267 0.00583745 613982 0.0322874
137.911 0.00579252 621200 0.0320389
138.558 0.00572004 631386 0.031638
139.208 0.00567598 640418 0.0313943
139.864 0.00563357 651870 0.0311597
140.521 0.00557189 657770 0.0308186
141.18 0.00552213 667082 0.0305434
141.842 0.00546469 675810 0.0302257
142.509 0.00544216 689318 0.030101
143.18 0.00535204 698754 0.0296026
143.854 0.0053135 706922 0.0293894
144.529 0.00526615 715562 0.0291275
145.208 0.00520926 727662 0.0288128
145.889 0.0051691 734426 0.0285907
146.572 0.0051471 745746 0.028469
147.26 0.00508404 759698 0.0281203
147.952 0.00502325 768140 0.027784
148.647 0.00498794 778770 0.0275887
